date_id,V10,E2,V7,E3,M14,V9,M9,P11,M13,E20,P10,P8,M12,I2,I9,M2,V1,M10,V4,E1,E19,V2,E15,P7,E10,M1,S8,E12,P9,P1,E6,E17,I4,I5,E18,I3,E16,E5,E7,V8,M18,M4,S2,P6,E13,S11,S1,P2,M5,V12,V13,M6,I1,S3,S5,D4,I7,E9,S4,I6,S10,M11,M16,M7,M15,E4,I8,E11,S6,D8,V11,V6,E14,M17,P5,D9,P3,V3,D6,S12,D5,P13,V5,P4,P12,S7,E8,M3,M8,S9,D7,D3,D2,D1
7222,0.025810761377215385,0.020696766674518585,0.019449589774012566,0.016200926154851913,0.013436361216008663,0.012228632345795631,0.010583334602415562,0.009040752425789833,0.007003251928836107,0.006645887158811092,0.006391225848346949,0.006216704845428467,0.0046073379926383495,0.004380481317639351,0.004297105595469475,0.004207143094390631,0.004104254767298698,0.003585096448659897,0.003526965854689479,0.0034743899013847113,0.0034520241897553205,0.0033986633643507957,0.003346834098920226,0.0032363797072321177,0.003207008121535182,0.003121965331956744,0.0029942127875983715,0.002956588286906481,0.002645936794579029,0.0025649198796600103,0.0025257598608732224,0.0025022076442837715,0.0024909304920583963,0.0024662823416292667,0.002305971924215555,0.0023029756266623735,0.0022331280633807182,0.0021878962870687246,0.002162603661417961,0.0021080283913761377,0.0019603183027356863,0.0018637675093486905,0.0018598416354507208,0.00185047322884202,0.001849150052294135,0.0018287921557202935,0.0018126366194337606,0.0017122352728620172,0.0017085903091356158,0.0015358240343630314,0.0015151058323681355,0.0015029828064143658,0.001489419024437666,0.0014127499889582396,0.0013810304226353765,0.0013425356009975076,0.001337661873549223,0.0012819510884582996,0.0012453364906832576,0.0012164188083261251,0.0012107406510040164,0.0011498138774186373,0.001020885887555778,0.0010082053486257792,0.000984339159913361,0.0009735333151184022,0.000954346964135766,0.0009499440784566104,0.000933275674469769,0.0009105801582336426,0.0008805369143374264,0.0008226155769079924,0.0007028065738268197,0.0006941327592357993,0.0006936328718438745,0.0006541893817484379,0.0005554701783694327,0.0005451894830912352,0.0005370857543312013,0.0004949925933033228,0.0004892720025964081,0.0004112673341296613,0.00040944491047412157,0.00038412114372476935,0.00037870576488785446,0.00037263857666403055,0.0002998557174578309,0.00029930949676781893,0.0002745110250543803,0.00025861620088107884,0.00021858004038222134,0.00017243241018150002,0.00009359070827485994,0.00009359070827485994
7242,0.01115427352488041,0.014979466795921326,0.012481128796935081,0.014717348851263523,0.01248209085315466,0.011239895597100258,0.009031197056174278,0.005283549427986145,0.010391933843493462,0.008643059991300106,0.0022298579569905996,0.005701059941202402,0.00268221995793283,0.0029912276659160852,0.010129490867257118,0.006758314557373524,0.0032988348975777626,0.005544895306229591,0.0021797518711537123,0.0032241307199001312,0.002669207751750946,0.003997987136244774,0.0021970353554934263,0.0058708032593131065,0.0013103857636451721,0.0031961689237505198,0.0048370095901191235,0.0024104963522404432,0.00301243644207716,0.004241625778377056,0.004454537760466337,0.003378057386726141,0.0030110490042716265,0.004060419276356697,0.0020847113337367773,0.002368191024288535,0.0026527829468250275,0.0017270242096856236,0.0010930357966572046,0.0016846548533067107,0.002670783083885908,0.00234590214677155,0.0012413107324391603,0.0020556417293846607,0.00278735370375216,0.0014642785536125302,0.0011320789344608784,0.001558067393489182,0.00360923632979393,0.001700580702163279,0.0026956566143780947,0.0022570129949599504,0.0006835858803242445,0.001261085388250649,0.0018970234086737037,0.0007573656621389091,0.0025691355112940073,0.0023028296418488026,0.0006039523286744952,0.0007610522443428636,0.0008765911334194243,0.0018752508331090212,0.0011711727129295468,0.0012015941319987178,0.0010423974599689245,0.0005788762355223298,0.001586426398716867,0.0007464642403647304,0.0010415755677968264,0.0006235862383618951,0.0010879465844482183,0.0009261260856874287,0.0006222848896868527,0.0010541969677433372,0.0008043870329856873,0.0004932248266413808,0.0010670379269868135,0.0002658492303453386,0.0003897996211890131,0.0005598575226031244,0.000345864420523867,0.000721780292224139,0.0006246917182579637,0.0003652653540484607,0.0009247476700693369,0.0012604392832145095,0.0016545444959774613,0.0002447734004817903,0.0007576725329272449,0.0003198384656570852,0.00006606880197068676,0.00025060062762349844,0.00006818774272687733,0.00006818774272687733
7262,0.0140807731077075,0.04043786972761154,0.017014730721712112,0.01363303791731596,0.03861326351761818,0.02893894910812378,0.02104123681783676,0.0352589450776577,0.01358042098581791,0.013657932169735432,0.0021117383148521185,0.006438709795475006,0.0015261926455423236,0.003694214392453432,0.012468594126403332,0.016245873644948006,0.0019594794139266014,0.006239914335310459,0.0013179571833461523,0.006173909641802311,0.0013250547926872969,0.003623809665441513,0.0027918689884245396,0.013882620260119438,0.0011050333268940449,0.001561542390845716,0.004053051583468914,0.0015452024526894093,0.0015364991268143058,0.0024152828846126795,0.0020623928867280483,0.0034478711895644665,0.00420813262462616,0.007477975450456142,0.0019481529016047716,0.001857482478953898,0.0033987790811806917,0.0023266933858394623,0.0017198588466271758,0.0011448088334873319,0.0015775065403431654,0.003391016973182559,0.00131938885897398,0.0014212216483429074,0.001386373769491911,0.0024306527338922024,0.0018598170718178153,0.0008811139268800616,0.0033260341733694077,0.001050593564286828,0.001005393685773015,0.0020350266713649035,0.003231185721233487,0.0021593605633825064,0.0013326916377991438,0.0015034809475764632,0.0030174178536981344,0.0014932377962395549,0.0007979078218340874,0.0035308427177369595,0.001558969495818019,0.002153190551325679,0.0018618179019540548,0.0019131258595734835,0.0013961864169687033,0.0006660864455625415,0.0011045477585867047,0.0005979989073239267,0.0014636507257819176,0.0004776679561473429,0.0010087966220453382,0.0004906831891275942,0.0008691715775057673,0.0017804192611947656,0.000733531080186367,0.00043267005821689963,0.0015693220775574446,0.0005097833345644176,0.00035776564618572593,0.0003536216972861439,0.000330051698256284,0.0006190781714394689,0.0007181750843301415,0.0006533978739753366,0.000901350867934525,0.0005638974835164845,0.0017249546945095062,0.00019987646373920143,0.0005079755210317671,0.00035159665276296437,0.00011864025145769119,0.0004404611827339977,0.00003935632776119746,0.00003935632776119746
7282,0.032074347138404846,0.031545333564281464,0.030984558165073395,0.020981192588806152,0.03574558347463608,0.06660312414169312,0.012977538630366325,0.04405847564339638,0.009777138940989971,0.00813822541385889,0.0033052738290280104,0.009033077396452427,0.0009734008926898241,0.005675739608705044,0.005185536574572325,0.01583203487098217,0.0018226009560748935,0.002615345409139991,0.002381313359364867,0.005762729328125715,0.0014055928913876414,0.0016182619147002697,0.0015771194593980908,0.01324586570262909,0.004467116668820381,0.005167348310351372,0.004126143641769886,0.0017516766674816608,0.0028789432253688574,0.0032392358407378197,0.0019208230078220367,0.0032988248858600855,0.0024856184609234333,0.0050023277290165424,0.0015075898263603449,0.0015265941619873047,0.002913885051384568,0.0014161390718072653,0.001000691088847816,0.0015472311060875654,0.000956699950620532,0.0027062231674790382,0.0038821897469460964,0.0023839848581701517,0.0008295137085951865,0.0016825468046590686,0.002738155657425523,0.003451109863817692,0.0033325920812785625,0.00120974937453866,0.0011463313130661845,0.001962203998118639,0.007473417557775974,0.0036140347365289927,0.0010993104660883546,0.001378346816636622,0.004580512177199125,0.0013126893900334835,0.0013521882938221097,0.003671458689495921,0.0012633799342438579,0.003630265826359391,0.002464307239279151,0.0024973046965897083,0.001451498712413013,0.0010076543549075723,0.0009255092591047287,0.0008020211244001985,0.002601022133603692,0.0010049853008240461,0.0012460766592994332,0.0010554575128480792,0.0007630487671121955,0.0013174725463613868,0.0006816621171310544,0.00040172875742428005,0.0016045351512730122,0.0002888136659748852,0.0005138497217558324,0.0009494283585809171,0.000518303771968931,0.0007383849006146193,0.000895292847417295,0.000686859420966357,0.0007373454282060266,0.0015009803464636207,0.0005691202823072672,0.000298361643217504,0.0008863984257914126,0.00045649983803741634,0.0003652284212876111,0.00041168933967128396,0.00006140217737993225,0.00006140217737993225
7302,0.017536809667944908,0.03410973772406578,0.027923600748181343,0.020545458421111107,0.04521733149886131,0.04417901113629341,0.013416406698524952,0.035934217274188995,0.009963834658265114,0.010798879899084568,0.005088839679956436,0.005999065935611725,0.0021788461599498987,0.0022202248219400644,0.021269112825393677,0.006845628842711449,0.0031826787162572145,0.008327948860824108,0.0022125907707959414,0.005275302100926638,0.0009624978993088007,0.0017451544990763068,0.0021445697639137506,0.006001393776386976,0.006191391032189131,0.005882590543478727,0.003211621195077896,0.0007733189850114286,0.004861089400947094,0.006326394621282816,0.00193872582167387,0.002877103164792061,0.0015583207132294774,0.019042467698454857,0.00510419113561511,0.0022489267867058516,0.002602718770503998,0.004683451261371374,0.0015835417434573174,0.0011984381126239896,0.002931175520643592,0.0032023051753640175,0.002642859471961856,0.002753147855401039,0.002017466351389885,0.0011956115486100316,0.005307536106556654,0.004017014522105455,0.0037190162111073732,0.0012191705172881484,0.002681442303583026,0.002979385433718562,0.01203319150954485,0.003905683755874634,0.0017946911975741386,0.003849936416372657,0.0018758795922622085,0.0017907536821439862,0.00044931177399121225,0.0059415362775325775,0.0009027728228829801,0.004422337748110294,0.001499338075518608,0.0034073989372700453,0.0016873205313459039,0.0010492397705093026,0.00339469313621521,0.002957073273137212,0.001685403403826058,0.0011391352163627744,0.001319532166235149,0.0012718754587695003,0.0010362403700128198,0.0016795368865132332,0.0009495790582150221,0.0005158974090591073,0.0014467504806816578,0.0005324060912244022,0.0004858950851485133,0.0007578131626360118,0.0005931446212343872,0.0016182446852326393,0.00103434466291219,0.0003985345538239926,0.0005713963764719665,0.0032105175778269768,0.0009345043799839914,0.0005561084835790098,0.0011545337038114667,0.0004938256461173296,0.00026622568839229643,0.00019755664106924087,0.00014367686526384205,0.00014367686526384205
7322,0.016118939965963364,0.07271524518728256,0.03536199778318405,0.027972238138318062,0.07198487222194672,0.051966723054647446,0.017458466812968254,0.051675647497177124,0.01778296008706093,0.008939850144088268,0.005461384542286396,0.00343863433226943,0.0025118887424468994,0.0030641185585409403,0.025858411565423012,0.007416096981614828,0.004472906235605478,0.010278573259711266,0.0040036700665950775,0.005696551874279976,0.0007464839145541191,0.0019977628253400326,0.001882414915598929,0.006101962644606829,0.0049993786960840225,0.013389986008405685,0.004329392220824957,0.0009967113146558404,0.005160097032785416,0.010945683345198631,0.0025036833249032497,0.00401240075007081,0.001467962167225778,0.024016987532377243,0.008748929016292095,0.0023660550359636545,0.004098081961274147,0.0026751586701720953,0.0022026870865374804,0.0019421111792325974,0.0025415471754968166,0.0031154851894825697,0.0032625384628772736,0.0029576506931334734,0.0017521893605589867,0.0016242391429841518,0.006657382007688284,0.002876567654311657,0.0038635304663330317,0.0010335631668567657,0.0044153789058327675,0.0033564416225999594,0.012792371213436127,0.00525702117010951,0.0013123538810759783,0.004111811518669128,0.0018593621207401156,0.0018160672625526786,0.0008071248885244131,0.004188057966530323,0.0011340569471940398,0.004135512746870518,0.0021907847840338945,0.006159602664411068,0.00191889563575387,0.002316528232768178,0.004386575426906347,0.0023406019899994135,0.0022259734105318785,0.0012657891493290663,0.0011059414828196168,0.0024221395142376423,0.0016931828577071428,0.0020673165563493967,0.0006014008540660143,0.0004393628623802215,0.001794102368876338,0.0007862955681048334,0.0007707969634793699,0.0009162308415398002,0.0006644759560003877,0.0014852199237793684,0.0012124450877308846,0.0006837688270024955,0.000564680784009397,0.0037727479357272387,0.0008356617763638496,0.0005358723574317992,0.0009303237311542034,0.0007647905731573701,0.0003576190792955458,0.00018327556608710438,0.00005234318814473227,0.00005234318814473227
7342,0.019083963707089424,0.15546071529388428,0.01881643757224083,0.07032300531864166,0.05431589111685753,0.03882169350981712,0.014264151453971863,0.06005518138408661,0.009288839064538479,0.0020478996448218822,0.009823936969041824,0.004878396168351173,0.0019666121806949377,0.0024060693103820086,0.03180502727627754,0.009700099937617779,0.004700569435954094,0.011735883541405201,0.0019366121850907803,0.0027884403243660927,0.0008733794675208628,0.002766011981293559,0.002384221414104104,0.00868922844529152,0.0032629063352942467,0.00622343085706234,0.002890919568017125,0.00041128299199044704,0.006456013303250074,0.009606066159904003,0.0018977731233462691,0.0033321131486445665,0.0016171737806871533,0.029544049873948097,0.008072922937572002,0.0020552577916532755,0.002875017700716853,0.0030152471736073494,0.0014061755500733852,0.003989575896412134,0.0022887932136654854,0.0017436976777389646,0.0020728926174342632,0.0018167017260566354,0.004159506410360336,0.0017263231566175818,0.006335441023111343,0.005566764157265425,0.003102050395682454,0.0032221481669694185,0.004167790059000254,0.0017949114553630352,0.005921768024563789,0.0029766445513814688,0.0008013686747290194,0.0021803611889481544,0.0016634567873552442,0.0012498059077188373,0.0009447503834962845,0.002420351142063737,0.0010352637618780136,0.0026712811086326838,0.0030416008085012436,0.003239394398406148,0.003476147772744298,0.0012960514286532998,0.005919942166656256,0.005222294945269823,0.002703416859731078,0.0009442470618523657,0.0017322773346677423,0.002880448242649436,0.00041128299199044704,0.0017709978856146336,0.0005039991810917854,0.0005517008830793202,0.0013211130863055587,0.0008263913332484663,0.0008003753609955311,0.0007227284368127584,0.00046669316361658275,0.0019062255742028356,0.0009961300529539585,0.0009088148945011199,0.0013116238405928016,0.003308159066364169,0.001726049347780645,0.00041041255462914705,0.0015264429384842515,0.0010092129232361913,0.0001592270127730444,0.0004869925614912063,0.0000942844562814571,0.0000942844562814571
7362,0.016637859866023064,0.19158463180065155,0.02699645794928074,0.10279536992311478,0.04738086834549904,0.03907628357410431,0.006965799257159233,0.05849997699260712,0.0061637964099645615,0.0023079682141542435,0.01456864457577467,0.0083787702023983,0.002714279806241393,0.001772562158294022,0.011534257791936398,0.00149091228377074,0.003999233711510897,0.006357630714774132,0.0023280358873307705,0.0034812602680176497,0.001729819574393332,0.00119442876894027,0.001969889970496297,0.0012841129209846258,0.0015183821087703109,0.0046416111290454865,0.0029943096451461315,0.003286883234977722,0.005332193803042173,0.010015521198511124,0.003462857333943248,0.003376770531758666,0.0006473954999819398,0.011348127387464046,0.011696935631334782,0.0014598836423829198,0.0019556262996047735,0.002066700253635645,0.004016791470348835,0.0023643141612410545,0.0025453465059399605,0.0008061120170168579,0.0021187346428632736,0.001524006249383092,0.002937267767265439,0.0022861678153276443,0.0052702343091368675,0.003340397495776415,0.0022899112664163113,0.002332870615646243,0.005458361469209194,0.0017623428720980883,0.002416681032627821,0.0038474551402032375,0.000953064882196486,0.0019010667456313968,0.002012944780290127,0.0008484974387101829,0.0015588275855407119,0.0033094550017267466,0.0011058649979531765,0.002153765643015504,0.0037053078413009644,0.0017663274193182588,0.002626162488013506,0.0007798160659149289,0.00475810281932354,0.004650486167520285,0.004260746296495199,0.0008106848690658808,0.0015863442094996572,0.0013103425735607743,0.0023235934786498547,0.001186961424537003,0.000560015207156539,0.0006255112821236253,0.0013368327636271715,0.001034512184560299,0.0007058687042444944,0.0006720824749208987,0.0005485457368195057,0.0032206496689468622,0.0006049650255590677,0.0003188391274306923,0.0010542970849201083,0.0033998882863670588,0.002025265945121646,0.0008999842684715986,0.001686795148998499,0.0011757430620491505,0.0002596005506347865,0.0001814200368244201,0.00007512146839872003,0.00007512146839872003
7382,0.011811886914074421,0.1474142223596573,0.023495197296142578,0.07615208625793457,0.04444383084774017,0.0316416472196579,0.00616124551743269,0.06166280061006546,0.01058310829102993,0.002016728278249502,0.013673895038664341,0.006461457349359989,0.002782969968393445,0.0025467160157859325,0.03239518404006958,0.0026244146283715963,0.003175802528858185,0.0031361139845103025,0.0012576613808050752,0.0034033581614494324,0.0013366364873945713,0.0019765254110097885,0.0017927538137882948,0.0037608984857797623,0.0018231115536764264,0.00554264523088932,0.009255406446754932,0.0013021555496379733,0.0018618716858327389,0.006331650540232658,0.00502022635191679,0.004637677222490311,0.00037295155925676227,0.028553714975714684,0.010596182197332382,0.0018353306222707033,0.006424424704164267,0.0019244906725361943,0.0015001773135736585,0.003011124674230814,0.004774863366037607,0.000483107432955876,0.00464055547490716,0.0018716221675276756,0.0018993339035660028,0.0011735736625269055,0.008380355313420296,0.005679658148437738,0.0014728246023878455,0.0025361429434269667,0.004880070686340332,0.0022420210298150778,0.002597184618934989,0.0046261935494840145,0.0011017888318747282,0.0019018651219084859,0.0010845157084986567,0.0012534038396552205,0.0013018206227570772,0.0031271956395357847,0.0010433023562654853,0.002221023663878441,0.001203709514811635,0.005041998345404863,0.0013982481323182583,0.002785504562780261,0.003948728553950787,0.0015803034184500575,0.0037272514309734106,0.00044642743887379766,0.0015227197436615825,0.0018818710232153535,0.0005054466892033815,0.002571673132479191,0.001168964896351099,0.000765350298024714,0.0009134201682172716,0.001182741136290133,0.0010132507886737585,0.00032538484083488584,0.001252854010090232,0.002540070563554764,0.0014772844733670354,0.0007214630022644997,0.001025484292767942,0.0024006085004657507,0.0025714654475450516,0.0011531078489497304,0.0008447060827165842,0.0011532623320817947,0.0002908521273639053,0.00023518974194303155,0.0001056369801517576,0.0001056369801517576
7402,0.013708490878343582,0.1384333372116089,0.014835856854915619,0.09058183431625366,0.023161839693784714,0.02836991846561432,0.0074420832097530365,0.03608241304755211,0.004286744631826878,0.0014763346407562494,0.012346743606030941,0.004730662330985069,0.004201842471957207,0.0015820048283785582,0.02817891351878643,0.0026443179231137037,0.00325244409032166,0.0035025579854846,0.0010829942766577005,0.00602162629365921,0.0011654283152893186,0.001740659587085247,0.0014610457001253963,0.00446710828691721,0.0024468563497066498,0.004075565841048956,0.005451804026961327,0.0005011057364754379,0.0017984703881666064,0.007541425060480833,0.008751407265663147,0.008705956861376762,0.0005862056859768927,0.03201095387339592,0.008062444627285004,0.007345200981944799,0.008189043030142784,0.002305523492395878,0.0014345292001962662,0.003021466312929988,0.006776816677302122,0.0006374441436491907,0.0031085340306162834,0.0019611127208918333,0.006917862221598625,0.0013062525540590286,0.005974114872515202,0.0043377019464969635,0.002030291361734271,0.002103925682604313,0.00282430206425488,0.0022272993810474873,0.0015401637647300959,0.003191902069374919,0.001274312031455338,0.0023447179701179266,0.0012706886045634747,0.001044992241077125,0.002441540127620101,0.0006754063651897013,0.0008326077950187027,0.003333108965307474,0.0017436929047107697,0.0016632468905299902,0.0012037790147587657,0.002032011514529586,0.0027094120159745216,0.0045040142722427845,0.0017536472296342254,0.00037391524529084563,0.0017589301569387317,0.0007939707138575613,0.0005975646781735122,0.0036159914452582598,0.001251860405318439,0.000879201281350106,0.0010694911470636725,0.0018432942451909184,0.000702599820215255,0.0003433318343013525,0.0012413233052939177,0.0023759701289236546,0.0009659022325649858,0.0007706894539296627,0.0006535607972182333,0.0026783947832882404,0.0019325087778270245,0.0010512536391615868,0.00040501035982742906,0.001156190293841064,0.0002110386994900182,0.00013527045666705817,0.00010179727541981265,0.00010179727541981265
